master_id,nome_propriedade,tipo,endereco_propriedade,cidade,estado,cep,condado,lat,lon,status,avaliacao_media,total_avaliacoes,telefone_propriedade,website_propriedade,email_propriedade,nome_proprietario,tipo_proprietario,endereco_correspondencia,cidade_correspondencia,estado_correspondencia,cep_correspondencia,nome_contato,cargo_contato,email_contato,telefone_contato,nome_empresa,tipo_negocio,agente_registrado,data_fundacao,telefone_final,email_final,website_final,tier_qualidade
07dd44d2-46db-4c22-bcea-587c238b6f30,Paynetown Campground,campground,"State Hwy 446, Bloomington, IN 47401, USA",Bloomington,IN,47401,Monroe County,39.0816734,-86.4358790,OPERATIONAL,4.6,606,(866) 622-6746,https://indianastateparks.reserveamerica.com/camping/monroe-lake/r/campgroundDetails.do?contractCode=IN&parkId=570050,,Paynetown Campground,business,"State Hwy 446, Bloomington, IN 47401, USA",Bloomington,IN,47401,,,,,,,,,(866) 622-6746,,https://indianastateparks.reserveamerica.com/camping/monroe-lake/r/campgroundDetails.do?contractCode=IN&parkId=570050,A
ac8ed8ae-5668-4a12-8c96-ac32b660009d,Scenic View Seasonal Campground,campground,"4592 State Hwy 446, Bloomington, IN 47401, USA",Bloomington,IN,47401,Monroe County,39.1075730,-86.4317017,OPERATIONAL,4.0,4,(812) 837-9496,https://scenicviewbloomington.com/rv-campground/,,Scenic View Seasonal Campground,business,"4592 State Hwy 446, Bloomington, IN 47401, USA",Bloomington,IN,47401,,,,,,,,,(812) 837-9496,,https://scenicviewbloomington.com/rv-campground/,A
2a76fe4d-d2c1-4958-97f2-8caed1f1a7ad,Shady Acres,rv_park,"708 S Cory Ln Lot 22, Bloomington, IN 47403, USA",Bloomington,IN,47403,Monroe County,39.1596166,-86.5621959,OPERATIONAL,3.8,13,,,,Shady Acres,business,"708 S Cory Ln Lot 22, Bloomington, IN 47403, USA",Bloomington,IN,47403,,,,,,,,,,,,B
41bd68df-80f5-45f0-958c-931ac9d6d621,South Rogers Mobile Home Community,rv_park,"2304 S Rogers St, Bloomington, IN 47403, USA",Bloomington,IN,47403,Monroe County,39.1423149,-86.5410156,OPERATIONAL,4.0,20,(812) 252-2202,https://sgcommunities.com/community/south-rogers/,,South Rogers Mobile Home Community,business,"2304 S Rogers St, Bloomington, IN 47403, USA",Bloomington,IN,47403,,,,,,,,,(812) 252-2202,,https://sgcommunities.com/community/south-rogers/,A
e8fbe214-b5b1-499c-9e6b-04c7fc3b1fbb,Southcrest Estates,rv_park,"315 W Gordon Pike, Bloomington, IN 47403, USA",Bloomington,IN,47403,Monroe County,39.1207342,-86.5354574,OPERATIONAL,3.4,184,(812) 226-9981,https://rootsmg.com/community/southcrest_estates_bloomington_in,,Southcrest Estates,business,"315 W Gordon Pike, Bloomington, IN 47403, USA",Bloomington,IN,47403,,,,,,,,,(812) 226-9981,,https://rootsmg.com/community/southcrest_estates_bloomington_in,A
e88947a8-5ffd-4805-8755-7d1f5cc34a55,Bluffton / Fort Wayne South KOA Journey,rv_park,"1625 W Lancaster St, Bluffton, IN 46714, USA",Bluffton,IN,46714,Wells County,40.7461727,-85.1934997,OPERATIONAL,4.1,332,(260) 824-0127,https://koa.com/campgrounds/bluffton/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,Bluffton / Fort Wayne South KOA Journey,business,"1625 W Lancaster St, Bluffton, IN 46714, USA",Bluffton,IN,46714,,,,,,,,,(260) 824-0127,,https://koa.com/campgrounds/bluffton/?utm_source=google&utm_medium=organic&utm_campaign=gbp,A
2705f5ae-b179-4ecd-bb74-6fe466ca1461,Bluffton Woods Manufactured Home Community,rv_park,"404 Eastmoor Dr, Bluffton, IN 46714, USA",Bluffton,IN,46714,Wells County,40.7431221,-85.1586837,OPERATIONAL,3.6,99,(260) 824-3874,https://www.bayshorehomesales.com/communities/blufftonwoods?utm_campaign=WebsiteURL&utm_medium=organic&utm_source=GMB,,Bluffton Woods Manufactured Home Community,business,"404 Eastmoor Dr, Bluffton, IN 46714, USA",Bluffton,IN,46714,,,,,,,,,(260) 824-3874,,https://www.bayshorehomesales.com/communities/blufftonwoods?utm_campaign=WebsiteURL&utm_medium=organic&utm_source=GMB,A
6019f4f9-415f-4fe2-95ca-7bf266a48199,Creekside (Prev Mendenhalls) RV/Mobile Park,rv_park,"3427 IN-124, Bluffton, IN 46714, USA",Bluffton,IN,46714,Wells County,40.7427635,-85.1574606,OPERATIONAL,4.0,24,(260) 824-5365,,,Creekside (Prev Mendenhalls) RV/Mobile Park,business,"3427 IN-124, Bluffton, IN 46714, USA",Bluffton,IN,46714,,,,,,,,,(260) 824-5365,,,A
e13d2b16-ffbd-4da6-a3f2-df60407eb98a,Maple Grove Estates,rv_park,"1056 Crescent Dr, Bluffton, IN 46714, USA",Bluffton,IN,46714,Wells County,40.7303338,-85.1822667,OPERATIONAL,3.8,24,(260) 824-0078,,,Maple Grove Estates,business,"1056 Crescent Dr, Bluffton, IN 46714, USA",Bluffton,IN,46714,,,,,,,,,(260) 824-0078,,,A
baec6bae-32a5-47f0-b14b-2843c3776376,Ouabache State Park Campground,campground,"Bluffton, IN 46714, USA",Bluffton,IN,46714,Wells County,40.7191391,-85.0987545,OPERATIONAL,4.6,14,(260) 824-0926,https://www.in.gov/dnr/state-parks/parks-lakes/ouabache-state-park/?utm_source=Web&utm_medium=&utm_campaign=&utm_term=&utm_content=,,Ouabache State Park Campground,business,"Bluffton, IN 46714, USA",Bluffton,IN,46714,,,,,,,,,(260) 824-0926,,https://www.in.gov/dnr/state-parks/parks-lakes/ouabache-state-park/?utm_source=Web&utm_medium=&utm_campaign=&utm_term=&utm_content=,A
f892dd79-23d0-480d-bb67-317d1919c880,Walnut Grove Campground,campground,"7440 W 400 N, Boggstown, IN 46110, USA",Boggstown,IN,46110,Shelby County,39.5870680,-85.9220770,OPERATIONAL,4.1,116,,http://walnutgrovecg.com/,,Walnut Grove Campground,business,"7440 W 400 N, Boggstown, IN 46110, USA",Boggstown,IN,46110,,,,,,,,,,,http://walnutgrovecg.com/,B
6bc07e34-b1a8-4d77-a6e7-b9cede673083,Deam Lake Family Campground,campground,"Deam Lake Family Campground, Borden, IN 47106, USA",Borden,IN,47106,Clark County,38.4739225,-85.8638826,OPERATIONAL,4.4,195,,,,Deam Lake Family Campground,business,"Deam Lake Family Campground, Borden, IN 47106, USA",Borden,IN,47106,,,,,,,,,,,,B
2ea54b18-0d3e-4c00-8917-95421acfa0e0,Deam Lake Horse Campground,campground,"Deam Lake Horse Campground, Borden, IN 47106, USA",Borden,IN,47106,Clark County,38.4742181,-85.8605298,OPERATIONAL,4.4,35,,,,Deam Lake Horse Campground,business,"Deam Lake Horse Campground, Borden, IN 47106, USA",Borden,IN,47106,,,,,,,,,,,,B
182847f5-1ca9-42d0-8a81-0c540a7ae92b,Deam Lake State Recreation Area,campground,"1217 Deam Lake Rd, Borden, IN 47106, USA",Borden,IN,47106,Clark County,38.4667354,-85.8619667,OPERATIONAL,4.4,1912,(812) 246-5421,http://www.in.gov/dnr/forestry/4825.htm,,Deam Lake State Recreation Area,business,"1217 Deam Lake Rd, Borden, IN 47106, USA",Borden,IN,47106,,,,,,,,,(812) 246-5421,,http://www.in.gov/dnr/forestry/4825.htm,A
c9713464-402f-47f7-a068-0840b8c7a835,Fallen Rock RV Parke & Campground,campground,"8816 S Fallen Rock Rd, Brazil, IN 47834, USA",Brazil,IN,47834,Parke County,39.6381480,-87.0588320,OPERATIONAL,4.6,66,(765) 672-4301,http://fallenrockrvparke.com/,,Fallen Rock RV Parke & Campground,business,"8816 S Fallen Rock Rd, Brazil, IN 47834, USA",Brazil,IN,47834,,,,,,,,,(765) 672-4301,,http://fallenrockrvparke.com/,A
5549ad1a-71af-4785-8ae3-2639a9d67116,"Happy Campers Campground, Inc.",campground,"7233 N County Rd 500 E, Brazil, IN 47834, USA",Brazil,IN,47834,Clay County,39.4923028,-87.0177522,OPERATIONAL,4.7,47,(812) 239-6263,https://www.hipcamp.com/en-US/land/indiana-happy-campers-campground-r57hy0kq?utm_source=google_maps&utm_campaign=suggest_website,,"Happy Campers Campground, Inc.",business,"7233 N County Rd 500 E, Brazil, IN 47834, USA",Brazil,IN,47834,,,,,,,,,(812) 239-6263,,https://www.hipcamp.com/en-US/land/indiana-happy-campers-campground-r57hy0kq?utm_source=google_maps&utm_campaign=suggest_website,A
d119bf08-8c79-417e-afbd-64c6eea71ba7,Pla-Mor Campground,campground,"2162 US-6, Bremen, IN 46506, USA",Bremen,IN,46506,Marshall County,41.4553531,-86.1010936,OPERATIONAL,4.3,401,(574) 546-3665,https://pla-mor.net/index.html,,Pla-Mor Campground,business,"2162 US-6, Bremen, IN 46506, USA",Bremen,IN,46506,,,,,,,,,(574) 546-3665,,https://pla-mor.net/index.html,A
3e34527a-296c-4fb2-a9da-4c22e0780b6a,Rupert's Resort Campground,campground,"3408 W Shore Dr, Bremen, IN 46506, USA",Bremen,IN,46506,Marshall County,41.4299543,-86.2374123,OPERATIONAL,3.9,129,(574) 276-7595,http://rupertsresortcampground.com/,,Rupert's Resort Campground,business,"3408 W Shore Dr, Bremen, IN 46506, USA",Bremen,IN,46506,,,,,,,,,(574) 276-7595,,http://rupertsresortcampground.com/,A
18b0cc65-2912-4f49-b837-9e74f8657617,Willow Rose RV Park,campground,"3203 E Allen St, Bridgeton, IN 47836, USA",Bridgeton,IN,47836,Parke County,39.6474093,-87.1748514,OPERATIONAL,4.4,14,(812) 814-9951,http://www.willowroseproperties.com/rvpark_index.htm,,Willow Rose RV Park,business,"3203 E Allen St, Bridgeton, IN 47836, USA",Bridgeton,IN,47836,,,,,,,,,(812) 814-9951,,http://www.willowroseproperties.com/rvpark_index.htm,A
91cc82f0-42d6-4d29-91b1-0b4df725f0f2,Eby's Pines RV Park & Campground,rv_park,"14588 IN-120, Bristol, IN 46507, USA",Bristol,IN,46507,Elkhart County,41.7232088,-85.7485187,OPERATIONAL,4.1,599,(574) 848-4583,http://www.ebyspines.com/,,Eby's Pines RV Park & Campground,business,"14588 IN-120, Bristol, IN 46507, USA",Bristol,IN,46507,,,,,,,,,(574) 848-4583,,http://www.ebyspines.com/,A
d44a71b6-8926-4db3-a188-51763fbc7f16,Timberbrook Manufactured Home Community,rv_park,"54686 Co Rd 19, Bristol, IN 46507, USA",Bristol,IN,46507,Elkhart County,41.7010301,-85.8699178,OPERATIONAL,3.0,275,(574) 848-5552,,,Timberbrook Manufactured Home Community,business,"54686 Co Rd 19, Bristol, IN 46507, USA",Bristol,IN,46507,,,,,,,,,(574) 848-5552,,,A
bfe28f63-2592-4ec2-88b2-4cd46f07810a,Indian-Celina Lakes Recreation Area,campground,"20230 St Croix Pl, Bristow, IN 47515, USA",Bristow,IN,47515,Perry County,38.1967060,-86.6093319,OPERATIONAL,4.6,97,(877) 444-6777,https://www.fs.usda.gov/r09/hoosier/recreation/indian-celina-lakes-recreation-area,,Indian-Celina Lakes Recreation Area,business,"20230 St Croix Pl, Bristow, IN 47515, USA",Bristow,IN,47515,,,,,,,,,(877) 444-6777,,https://www.fs.usda.gov/r09/hoosier/recreation/indian-celina-lakes-recreation-area,A
a36b9422-171f-4e3c-98ba-97ba2eab625e,Indian-Celina Lakes South Slope Campground,campground,"Bristow, IN 47515, USA",Bristow,IN,47515,Perry County,38.1931610,-86.6078119,OPERATIONAL,4.6,70,(812) 843-4880,https://www.fs.usda.gov/recarea/hoosier/recreation/recarea/?recid=41486,,Indian-Celina Lakes South Slope Campground,business,"Bristow, IN 47515, USA",Bristow,IN,47515,,,,,,,,,(812) 843-4880,,https://www.fs.usda.gov/recarea/hoosier/recreation/recarea/?recid=41486,A
e4705e1a-aee3-459f-94b3-8f6e32dffa35,Franklin County Parks & Campground,campground,"7178 Blue Creek Rd, Brookville, IN 47012, USA",Brookville,IN,47012,Franklin County,39.4040917,-85.0164738,OPERATIONAL,4.7,118,(765) 647-4422,http://franklincountypark.com/,,Franklin County Parks & Campground,business,"7178 Blue Creek Rd, Brookville, IN 47012, USA",Brookville,IN,47012,,,,,,,,,(765) 647-4422,,http://franklincountypark.com/,A
8088b6c1-911a-47b0-9352-8c46136f75dc,Morgan's Outdoor Adventures,campground,"7040 Whitewater River Ln, Brookville, IN 47012, USA",Brookville,IN,47012,Franklin County,39.4126186,-85.0154315,OPERATIONAL,4.5,522,(765) 647-4904,https://www.morganscanoe.com/brookville/,,Morgan's Outdoor Adventures,business,"7040 Whitewater River Ln, Brookville, IN 47012, USA",Brookville,IN,47012,,,,,,,,,(765) 647-4904,,https://www.morganscanoe.com/brookville/,A
40f5c657-ae0e-42c1-980c-d1ea550320a9,Mounds State Recreation Area,campground,"14108 IN-101, Brookville, IN 47012, USA",Brookville,IN,47012,Franklin County,39.4948532,-84.9632292,OPERATIONAL,4.5,1634,(765) 647-2657,https://www.in.gov/dnr/state-parks/parks-lakes/brookville-lake/,,Mounds State Recreation Area,business,"14108 IN-101, Brookville, IN 47012, USA",Brookville,IN,47012,,,,,,,,,(765) 647-2657,,https://www.in.gov/dnr/state-parks/parks-lakes/brookville-lake/,A
e903f09f-a4f1-4987-9fa0-5d3cc66a0f14,Hunter Woods Manufactured Home Community,rv_park,"9900 Sackett Dr, Brownsburg, IN 46112, USA",Brownsburg,IN,46112,Hendricks County,39.8216323,-86.3484878,OPERATIONAL,3.3,49,(317) 852-4719,http://www.hunterwoodsmhc.com/,,Hunter Woods Manufactured Home Community,business,"9900 Sackett Dr, Brownsburg, IN 46112, USA",Brownsburg,IN,46112,,,,,,,,,(317) 852-4719,,http://www.hunterwoodsmhc.com/,A
a376e221-5230-471e-8f5e-d439d03d48a6,Hillview Mobile Home Court,rv_park,"420 S Asher St, Brownstown, IN 47220, USA",Brownstown,IN,47220,Jackson County,38.8739318,-86.0468673,OPERATIONAL,3.6,37,(812) 358-3425,,,Hillview Mobile Home Court,business,"420 S Asher St, Brownstown, IN 47220, USA",Brownstown,IN,47220,,,,,,,,,(812) 358-3425,,,A
fcedfec4-44da-426c-86e0-7b4dee2c04d0,Bruceville Rod & Gun Club,campground,"6015 N Rod and Gun Club, Bruceville, IN 47516, USA",Bruceville,IN,47516,Knox County,38.7663440,-87.4006467,OPERATIONAL,4.8,32,(812) 324-9284,https://www.facebook.com/BrucevilleRodAndGunClub?mibextid=LQQJ4d,,Bruceville Rod & Gun Club,business,"6015 N Rod and Gun Club, Bruceville, IN 47516, USA",Bruceville,IN,47516,,,,,,,,,(812) 324-9284,,https://www.facebook.com/BrucevilleRodAndGunClub?mibextid=LQQJ4d,A
3129d7a3-f09e-450f-9b67-1b9800637b2c,Tall Oaks Family Campground,campground,"8040 N Tall Oaks Ct, Buffalo, IN 47925, USA",Buffalo,IN,47925,White County,40.8985085,-86.7240628,OPERATIONAL,4.2,50,(574) 278-7181,https://www.talloaksin.com/,,Tall Oaks Family Campground,business,"8040 N Tall Oaks Ct, Buffalo, IN 47925, USA",Buffalo,IN,47925,,,,,,,,,(574) 278-7181,,https://www.talloaksin.com/,A
6569842c-43b6-4ca4-bf65-3f4f5fe85b92,Wood's Campground,campground,"10532 N Carthage Pike, Carthage, IN 46115, USA",Carthage,IN,46115,Rush County,39.7640254,-85.5425146,OPERATIONAL,4.3,100,(765) 565-6718,,,Wood's Campground,business,"10532 N Carthage Pike, Carthage, IN 46115, USA",Carthage,IN,46115,,,,,,,,,(765) 565-6718,,,A
b0ae44c1-44a9-4179-b061-1577cf4a9cce,Cotton Wood Camp Grounds,campground,"6271 Campground, Cedar Grove, IN 47016, USA",Cedar Grove,IN,47016,Franklin County,39.3510747,-84.9212044,OPERATIONAL,4.6,61,(317) 665-3875,,,Cotton Wood Camp Grounds,business,"6271 Campground, Cedar Grove, IN 47016, USA",Cedar Grove,IN,47016,,,,,,,,,(317) 665-3875,,,A
5ba97991-5843-4ca5-af6b-5c88414da57b,Cedar Lake Ministries RV Park,rv_park,"8816 W 137th Ave, Cedar Lake, IN 46303, USA",Cedar Lake,IN,46303,Lake County,41.3710235,-87.4433500,OPERATIONAL,4.3,134,(219) 374-5941,https://www.cedarlakeministries.org/rv-park/,,Cedar Lake Ministries RV Park,business,"8816 W 137th Ave, Cedar Lake, IN 46303, USA",Cedar Lake,IN,46303,,,,,,,,,(219) 374-5941,,https://www.cedarlakeministries.org/rv-park/,A
29dbec69-b377-41aa-a9c4-75b01cfa5057,Cedar Lake Mobile Home Community,rv_park,"Cedar Lake, IN 46303, USA",Cedar Lake,IN,46303,Lake County,41.3756968,-87.4430444,OPERATIONAL,3.8,18,(219) 225-2105,https://cedarlakemhc.com/contact/,,Cedar Lake Mobile Home Community,business,"Cedar Lake, IN 46303, USA",Cedar Lake,IN,46303,,,,,,,,,(219) 225-2105,,https://cedarlakemhc.com/contact/,A
77b5beeb-958c-438c-ba6d-003023fd21f2,Camp Krietenstein,campground,"6445 E County Rd 575 N, Center Point, IN 47840, USA",Center Point,IN,47840,Putnam County,39.4745293,-86.9836333,OPERATIONAL,4.7,98,(812) 236-5016,http://campkrietenstein.org/,,Camp Krietenstein,business,"6445 E County Rd 575 N, Center Point, IN 47840, USA",Center Point,IN,47840,,,,,,,,,(812) 236-5016,,http://campkrietenstein.org/,A
2717b81f-fba9-4daa-8866-b351c45fcc18,Pinecrest Pointe Mobile Home Park,rv_park,"833 Tanglewood Dr, Chandler, IN 47610, USA",Chandler,IN,47610,Warrick County,38.0457802,-87.3548695,OPERATIONAL,3.6,69,(812) 925-3355,https://yougotithomes.com/community/pinecrest-pointe/,,Pinecrest Pointe Mobile Home Park,business,"833 Tanglewood Dr, Chandler, IN 47610, USA",Chandler,IN,47610,,,,,,,,,(812) 925-3355,,https://yougotithomes.com/community/pinecrest-pointe/,A
4e373b40-cfc3-4ad9-a2c3-33bf29905f23,Summit View Pointe Mobile Home Park,rv_park,"500 Navajo Trce, Chandler, IN 47610, USA",Chandler,IN,47610,Warrick County,38.0314598,-87.3664550,OPERATIONAL,3.4,16,(812) 870-0136,https://yougotithomes.com/summit-view-pointe/,,Summit View Pointe Mobile Home Park,business,"500 Navajo Trce, Chandler, IN 47610, USA",Chandler,IN,47610,,,,,,,,,(812) 870-0136,,https://yougotithomes.com/summit-view-pointe/,A
4967a12c-18c0-439f-9f96-0fa4cacd405e,Campground Charlestown State Park,campground,"Charlestown, IN 47111, USA",Charlestown,IN,47111,Clark County,38.4322337,-85.6349295,OPERATIONAL,4.5,107,(812) 256-5600,https://www.in.gov/dnr/state-parks/parks-lakes/charlestown-state-park/,,Campground Charlestown State Park,business,"Charlestown, IN 47111, USA",Charlestown,IN,47111,,,,,,,,,(812) 256-5600,,https://www.in.gov/dnr/state-parks/parks-lakes/charlestown-state-park/,A
efc6e5f6-eab2-4199-ac6e-6bb006ffa976,Tunnel Mill Reservation,campground,"Charlestown, IN 47111, USA",Charlestown,IN,47111,Clark County,38.4839058,-85.6211231,OPERATIONAL,4.7,108,(877) 334-2674,https://lhcbsa.org/tunnel-mill-scout-reservation/,,Tunnel Mill Reservation,business,"Charlestown, IN 47111, USA",Charlestown,IN,47111,,,,,,,,,(877) 334-2674,,https://lhcbsa.org/tunnel-mill-scout-reservation/,A
66ba4eba-65dc-47f9-a430-fc4a67736680,"Royal Oaks MHP, LLC",rv_park,"4801 County Rd 67, Chesterfield, IN 46017, USA",Chesterfield,IN,46017,Madison County,40.1104814,-85.5807199,OPERATIONAL,4.3,47,(765) 378-9120,,,"Royal Oaks MHP, LLC",business,"4801 County Rd 67, Chesterfield, IN 46017, USA",Chesterfield,IN,46017,,,,,,,,,(765) 378-9120,,,A
2430779d-d343-4e2f-a4b3-14d333153eb8,Dunewood Campground,campground,"1 Golf Wood Rd, Chesterton, IN 46304, USA",Chesterton,IN,46304,Porter County,41.6720808,-86.9849727,OPERATIONAL,4.5,557,(219) 395-1882,https://www.nps.gov/indu/planyourvisit/campgrounds.htm,,Dunewood Campground,business,"1 Golf Wood Rd, Chesterton, IN 46304, USA",Chesterton,IN,46304,,,,,,,,,(219) 395-1882,,https://www.nps.gov/indu/planyourvisit/campgrounds.htm,A
f0571e01-80e3-4a9d-b6c1-8f2403bbf17c,Forest Oaks Mobile Home Park,rv_park,"1 Canterbury Cir, Chesterton, IN 46304, USA",Chesterton,IN,46304,Porter County,41.5654034,-87.0973451,OPERATIONAL,3.6,111,(219) 926-5867,https://cairncommunities.com/community/forest-oaks-mhc/,,Forest Oaks Mobile Home Park,business,"1 Canterbury Cir, Chesterton, IN 46304, USA",Chesterton,IN,46304,,,,,,,,,(219) 926-5867,,https://cairncommunities.com/community/forest-oaks-mhc/,A
689ab2dc-22b0-476f-9779-4e6972f8501e,Indiana Dunes State Park Campground Showers and Bathrooms,campground,"Electric Campground, 1600 N 25 E, Chesterton, IN 46304, USA",Chesterton,IN,46304,Porter County,41.6576460,-87.0553794,OPERATIONAL,4.5,157,(219) 926-1952,https://indianastateparks.reserveamerica.com/,,Indiana Dunes State Park Campground Showers and Bathrooms,business,"Electric Campground, 1600 N 25 E, Chesterton, IN 46304, USA",Chesterton,IN,46304,,,,,,,,,(219) 926-1952,,https://indianastateparks.reserveamerica.com/,A
f4ea3cee-9fac-4696-ac70-b755e34577cb,Sand Creek Campground,campground,"1000N N 350 E, Chesterton, IN 46304, USA",Chesterton,IN,46304,Porter County,41.5797301,-87.0022825,OPERATIONAL,3.8,336,(219) 926-7482,https://sandcreekcamp.com/,,Sand Creek Campground,business,"1000N N 350 E, Chesterton, IN 46304, USA",Chesterton,IN,46304,,,,,,,,,(219) 926-7482,,https://sandcreekcamp.com/,A
c53da7c6-1dc4-4bcb-aeb0-76df0c55351d,Lake Lincoln Electric Campground,campground,"Lake Lincoln Campground, Chrisney, IN 47611, USA",Chrisney,IN,47611,Spencer County,38.1058394,-86.9922522,OPERATIONAL,4.6,36,,,,Lake Lincoln Electric Campground,business,"Lake Lincoln Campground, Chrisney, IN 47611, USA",Chrisney,IN,47611,,,,,,,,,,,,B
f07caeb6-66e8-4db8-8fcf-bcfe8ffbcf57,Blue Lake Campground,campground,"5453 N Blue Lake Rd, Churubusco, IN 46723, USA",Churubusco,IN,46723,Whitley County,41.2438576,-85.3509213,OPERATIONAL,3.6,205,(260) 693-2265,https://www.bluelakeindiana.com/,,Blue Lake Campground,business,"5453 N Blue Lake Rd, Churubusco, IN 46723, USA",Churubusco,IN,46723,,,,,,,,,(260) 693-2265,,https://www.bluelakeindiana.com/,A
b887bddd-9f82-4d30-b398-07b3a7d34c49,Blue Ridge Estates,rv_park,"6560 N 650 E, Churubusco, IN 46723, USA",Churubusco,IN,46723,Whitley County,41.2597086,-85.3658554,OPERATIONAL,3.5,28,(260) 508-3156,https://www.blueridgeestatesmhc.com/,,Blue Ridge Estates,business,"6560 N 650 E, Churubusco, IN 46723, USA",Churubusco,IN,46723,,,,,,,,,(260) 508-3156,,https://www.blueridgeestatesmhc.com/,A
3778c8b0-23ef-42d6-8884-238576ae9231,Davis Lakeside Campground,rv_park,"7209 E Harrold Rd, Churubusco, IN 46723, USA",Churubusco,IN,46723,Whitley County,41.2374303,-85.3544489,OPERATIONAL,4.5,61,(260) 602-9414,,,Davis Lakeside Campground,business,"7209 E Harrold Rd, Churubusco, IN 46723, USA",Churubusco,IN,46723,,,,,,,,,(260) 602-9414,,,A
021a4642-a292-425a-9ad3-5966b52185bc,Edgewater Crossing Manufactured Home Community,rv_park,"1020 Seaport Dr, Cicero, IN 46034, USA",Cicero,IN,46034,Hamilton County,40.1055610,-86.0318501,OPERATIONAL,4.1,21,(317) 649-5917,https://www.americanmobilehomecommunities.com/edgewater-crossing,,Edgewater Crossing Manufactured Home Community,business,"1020 Seaport Dr, Cicero, IN 46034, USA",Cicero,IN,46034,,,,,,,,,(317) 649-5917,,https://www.americanmobilehomecommunities.com/edgewater-crossing,A
ec488858-9f64-46f5-be9f-c18919f58792,White River Campground,rv_park,"11299 E 234th St, Cicero, IN 46034, USA",Cicero,IN,46034,Hamilton County,40.1285505,-85.9680467,OPERATIONAL,4.6,557,(317) 770-4430,https://www.hamiltoncounty.in.gov/1942/White-River-Campground,,White River Campground,business,"11299 E 234th St, Cicero, IN 46034, USA",Cicero,IN,46034,,,,,,,,,(317) 770-4430,,https://www.hamiltoncounty.in.gov/1942/White-River-Campground,A
